entity_text,base_url,subdiv_name_proper,rayon_name_proper,oblast_name_proper,n
pavlodar-zhelezinka-enbekshinsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-enbekshinsky,Енбекшинский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-zhelezinsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-zhelezinsky,Железинский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-kazakhstan,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-kazakhstan,Казахстанский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-lesnoy,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-lesnoy,Лесной сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-mikhailovsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-mikhailovsky,Михайловский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-ozernovsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-ozernovsky,Озерновский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-novomirsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-novomirsky,Новомирской сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-priirtyshsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-priirtyshsky,Прииртышский сельский округ,Железинский район,Павлодарская область,1
pavlodar-audan-olqinka,https://www.gov.kz/memleket/entities/pavlodar-audan-olqinka,село Ольгинка,Павлодарский район,Павлодарская область,1
pavlodar-audan-kenes,https://www.gov.kz/memleket/entities/pavlodar-audan-kenes,Кенесский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-chernoretsk,https://www.gov.kz/memleket/entities/pavlodar-audan-chernoretsk,Чернорецкий сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-zarya,https://www.gov.kz/memleket/entities/pavlodar-audan-zarya,село Заря,Павлодарский район,Павлодарская область,1
pavlodar-audan-kemenger,https://www.gov.kz/memleket/entities/pavlodar-audan-kemenger,сельский округ Кемеңгер,Павлодарский район,Павлодарская область,1
pavlodar-audan-shakat,https://www.gov.kz/memleket/entities/pavlodar-audan-shakat,Шакатский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-novochernoyarka,https://www.gov.kz/memleket/entities/pavlodar-audan-novochernoyarka,Черноярский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-michurin,https://www.gov.kz/memleket/entities/pavlodar-audan-michurin,Мичуринский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-yefremovka,https://www.gov.kz/memleket/entities/pavlodar-audan-yefremovka,Ефремовский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-zangar,https://www.gov.kz/memleket/entities/pavlodar-audan-zangar,село Зангар,Павлодарский район,Павлодарская область,1
pavlodar-audan-lugansk,https://www.gov.kz/memleket/entities/pavlodar-audan-lugansk,Луганский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-rozhdestvenskiy,https://www.gov.kz/memleket/entities/pavlodar-audan-rozhdestvenskiy,Рождественский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-audan-grigoryevka,https://www.gov.kz/memleket/entities/pavlodar-audan-grigoryevka,Григорьевский сельский округ,Павлодарский район,Павлодарская область,1
pavlodar-aktogay-mutkenov,https://www.gov.kz/memleket/entities/pavlodar-aktogay-mutkenov,Муткеновский сельский округ,Актогайский район,Павлодарская область,1
pavlodar-aktogay-kozhamzhar,https://www.gov.kz/memleket/entities/pavlodar-aktogay-kozhamzhar,Кожамжарский сельский округ,Актогайский район,Павлодарская область,1
pavlodar-aktogay-karaoba,https://www.gov.kz/memleket/entities/pavlodar-aktogay-karaoba,Караобинский сельский округ,Актогайский район,Павлодарская область,1
pavlodar-aktogay-zholboldy,https://www.gov.kz/memleket/entities/pavlodar-aktogay-zholboldy,Жолболдинский сельский округ,Актогайский район,Павлодарская область,1
pavlodar-aktogay-zhalauly,https://www.gov.kz/memleket/entities/pavlodar-aktogay-zhalauly,Жалаулинский сельский округ,Актогайский район,Павлодарская область,1
pavlodar-aktogay-akzhol,https://www.gov.kz/memleket/entities/pavlodar-aktogay-akzhol,сельский округ Акжол,Актогайский район,Павлодарская область,1
pavlodar-aktogay-aktogay,https://www.gov.kz/memleket/entities/pavlodar-aktogay-aktogay,Актогайский сельский округ,Актогайский район,Павлодарская область,1
akkayiyn-aralagash,https://www.gov.kz/memleket/entities/akkayiyn-aralagash,NA,Аккайынский район,NA,1
sko-akkayiyn-vlasov,https://www.gov.kz/memleket/entities/sko-akkayiyn-vlasov,Власовский сельский округ,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-poltava,https://www.gov.kz/memleket/entities/sko-akkayiyn-poltava,Полтавский сельский округ,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-shagalaly,https://www.gov.kz/memleket/entities/sko-akkayiyn-shagalaly,сельский округ Шагалалы,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-grigoryev,https://www.gov.kz/memleket/entities/sko-akkayiyn-grigoryev,Григорьевский сельский округ,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-tokushi,https://www.gov.kz/memleket/entities/sko-akkayiyn-tokushi,Токушинский сельский округ,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-cherkassk,https://www.gov.kz/memleket/entities/sko-akkayiyn-cherkassk,Черкасский сельский округ,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-astrahan,https://www.gov.kz/memleket/entities/sko-akkayiyn-astrahan,Астраханский сельский округ,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-ivanov,https://www.gov.kz/memleket/entities/sko-akkayiyn-ivanov,Ивановский сельский округ,Аккайынский район,Северо-казахстанская область,1
sko-akkayiyn-kiyaly,https://www.gov.kz/memleket/entities/sko-akkayiyn-kiyaly,Киялинский сельский округ,Аккайынский район,Северо-казахстанская область,1
